nan	nan
36.01	14.35
36.00	14.33
36.02	14.31
36.01	14.35
nan	nan
36.02	14.27
36.06	14.19
36.05	14.31
36.02	14.27
nan	nan
52.97	7.19
52.64	7.01
52.63	6.71
52.49	6.70
52.44	7.00
52.24	7.07
52.12	6.76
51.94	6.78
51.82	5.99
51.36	6.22
51.24	6.07
51.18	6.17
51.03	5.88
50.91	6.09
50.75	6.02
50.76	5.68
51.16	5.79
51.26	5.24
51.47	5.04
51.37	4.40
51.48	3.62
51.59	3.85
51.97	4.00
52.33	4.49
53.16	4.83
52.91	4.83
53.31	5.62
53.46	6.75
53.24	7.21
52.97	7.19
nan	nan
51.35	4.23
51.21	3.86
51.37	3.37
51.35	4.23
nan	nan
53.40	5.43
53.36	5.36
53.41	5.25
53.40	5.43
nan	nan
53.46	5.76
53.40	5.68
53.45	5.58
53.46	5.76
nan	nan
54.28	19.26
54.44	19.80
54.38	23.00
54.13	23.49
52.78	23.94
52.28	23.18
52.04	23.66
51.72	23.54
51.28	23.71
50.87	24.09
50.80	23.98
50.64	24.10
50.43	24.00
50.38	23.73
49.57	22.69
49.00	22.87
49.43	21.40
49.22	19.78
49.39	19.78
49.61	19.47
49.41	19.02
49.91	18.58
50.07	18.04
49.99	17.84
50.13	17.65
50.29	17.73
50.45	16.91
50.27	17.00
50.14	16.58
50.43	16.25
50.60	16.41
50.80	15.38
50.98	15.24
50.87	14.82
51.28	15.02
51.83	14.61
52.07	14.76
52.40	14.53
52.52	14.63
52.96	14.14
53.07	14.35
53.33	14.41
53.70	14.27
53.79	14.60
53.93	14.23
54.29	16.14
54.57	16.65
54.78	17.67
54.83	18.33
54.44	18.61
54.28	19.26
nan	nan
41.92	-8.20
41.82	-8.17
41.94	-6.58
41.68	-6.52
41.60	-6.22
41.03	-6.93
40.36	-6.80
40.16	-7.01
39.98	-6.88
39.69	-7.02
39.66	-7.54
39.02	-6.97
38.46	-7.31
38.19	-7.11
38.21	-6.93
37.53	-7.51
37.17	-7.40
36.99	-7.87
37.11	-8.58
37.02	-8.96
37.44	-8.80
37.98	-8.86
38.52	-8.74
38.45	-9.19
38.66	-9.23
38.76	-8.92
38.86	-9.04
38.71	-9.16
38.77	-9.49
40.69	-8.69
41.86	-8.87
42.15	-8.20
42.04	-8.10
41.92	-8.20
nan	nan
68.47	22.16
68.30	23.05
67.97	23.62
67.49	23.42
67.43	23.73
67.15	23.58
66.83	23.97
66.29	23.67
65.82	24.16
65.68	22.94
65.82	22.41
65.44	22.19
65.38	21.63
65.07	21.52
64.80	21.11
64.42	21.54
63.87	20.73
63.47	19.69
63.47	19.29
63.21	19.04
63.15	18.62
63.02	18.67
62.86	18.23
62.59	18.01
62.46	17.51
61.69	17.41
61.62	17.14
60.71	17.25
60.61	17.95
60.37	18.28
60.44	18.45
60.35	18.57
60.15	18.51
60.17	18.77
59.77	19.10
59.66	18.90
59.07	18.55
59.08	18.20
58.86	17.87
58.95	17.57
58.75	17.38
58.63	16.75
58.17	16.93
58.00	16.67
57.86	16.75
57.60	16.58
57.52	16.71
56.83	16.46
56.06	15.81
56.19	15.59
56.16	14.75
56.03	14.76
56.06	14.55
55.82	14.24
55.54	14.33
55.41	14.20
55.41	13.03
55.71	13.01
56.22	12.56
56.24	12.77
56.41	12.70
56.45	12.90
56.62	12.90
56.93	12.37
57.39	12.09
57.36	11.94
57.56	11.92
57.59	11.76
58.09	11.63
58.09	11.47
58.25	11.48
58.45	11.24
58.88	11.13
59.11	11.33
58.89	11.48
58.91	11.64
59.24	11.83
59.58	11.71
59.70	11.92
59.84	11.84
60.07	12.47
60.49	12.60
61.00	12.25
61.06	12.67
61.36	12.85
61.72	12.16
62.27	12.30
62.61	12.07
63.02	12.19
63.27	12.00
63.60	12.17
64.05	12.93
64.03	13.99
64.20	14.14
64.42	14.12
64.58	13.69
65.33	14.50
66.13	14.56
66.26	15.41
66.52	15.46
67.07	16.37
67.49	16.15
67.62	16.51
67.92	16.78
68.09	17.24
68.01	17.93
68.21	18.12
68.54	18.13
68.38	19.94
68.82	20.30
69.02	20.20
69.06	20.55
68.47	22.16
nan	nan
55.42	12.91
55.40	12.79
55.49	12.86
55.42	12.91
nan	nan
57.12	17.02
56.24	16.43
56.46	16.35
57.31	17.07
57.12	17.02
nan	nan
57.03	18.40
56.99	18.22
57.24	18.07
57.54	18.16
57.76	18.42
57.87	18.97
57.35	18.80
57.03	18.40
nan	nan
57.97	19.36
57.90	19.30
57.96	19.23
57.97	19.36
nan	nan
58.36	19.34
58.36	19.16
58.41	19.26
58.36	19.34
nan	nan
58.67	17.24
58.62	17.08
58.70	17.14
58.67	17.24
nan	nan
58.95	18.36
58.89	18.30
58.95	18.22
58.95	18.36
nan	nan
59.36	18.96
59.34	18.88
59.43	18.84
59.36	18.96
nan	nan
59.45	19.58
59.44	19.43
59.50	19.50
59.45	19.58
nan	nan
62.20	17.76
62.21	17.64
62.25	17.69
62.20	17.76
nan	nan
62.22	17.65
62.16	17.58
62.24	17.52
62.22	17.65
nan	nan
63.72	20.93
63.78	20.81
63.81	20.91
63.72	20.93
nan	nan
65.33	22.46
65.26	22.39
65.30	22.29
65.33	22.46
nan	nan
65.52	22.72
65.49	22.51
65.61	22.58
65.52	22.72
nan	nan
65.73	24.14
65.63	24.10
65.65	24.01
65.73	24.14
nan	nan
46.87	16.11
46.83	16.35
46.48	16.60
46.54	16.34
46.38	16.30
46.23	15.67
45.85	15.66
45.73	15.26
45.48	15.36
45.47	14.84
45.67	14.57
45.48	14.36
45.48	13.59
45.64	13.90
45.81	13.60
46.05	13.50
46.17	13.66
46.30	13.40
46.52	13.71
46.37	14.57
46.65	15.07
46.66	16.04
46.84	16.00
46.87	16.11
nan	nan
49.41	19.66
49.39	19.78
49.22	19.78
49.20	20.08
49.42	20.61
49.31	20.94
49.43	21.40
49.09	22.57
48.38	22.13
48.35	21.77
48.57	21.42
48.56	20.69
48.17	20.05
48.24	19.62
48.06	18.93
47.96	18.78
47.82	18.85
47.76	17.71
48.01	17.16
48.38	16.84
48.85	17.17
48.85	17.65
49.50	18.58
49.41	19.14
49.61	19.47
49.41	19.66
